ts_unix,iteration,kem_alg,sig_alg,hello_bytes,response_bytes,verify_time_ms,verify_ok,encaps_time_ms,receiver_total_ms,kem_pk_bytes,kem_ct_bytes,mem_recv_rss_kb,cpu_recv_user_ms,cpu_recv_sys_ms
1779643468.3742642,9,ML-KEM-512,SPHINCS+-SHA2-128f-simple,24063,1221,0.551884999822505,1,0.041771999804041116,0.7955050000418851,800,768,26368,0.0,0.0
1779643468.3823636,10,ML-KEM-512,SPHINCS+-SHA2-128f-simple,24064,1222,0.507522000134486,1,0.029118000384187326,0.6848209995951038,800,768,26368,0.0,0.0
1779643468.390453,11,ML-KEM-512,SPHINCS+-SHA2-128f-simple,24064,1222,0.5686640001840715,1,0.038999000025796704,0.8248969998021494,800,768,26368,0.0,0.0
1779643468.3982134,12,ML-KEM-512,SPHINCS+-SHA2-128f-simple,24064,1222,0.505675000113115,1,0.03375100004632259,0.7373190001089824,800,768,26368,0.0,0.0
1779643468.4057112,13,ML-KEM-512,SPHINCS+-SHA2-128f-simple,24064,1222,0.4558129999168159,1,0.03655000000435393,0.6971950001570804,800,768,26368,0.0,0.0
1779643468.412913,14,ML-KEM-512,SPHINCS+-SHA2-128f-simple,24064,1222,0.4541159996733768,1,0.04742900000564987,0.6694819999211177,800,768,26368,0.0,0.0
1779643468.4198267,15,ML-KEM-512,SPHINCS+-SHA2-128f-simple,24064,1222,0.44648699986282736,1,0.02247199972771341,0.5830260001857823,800,768,26368,0.0,0.0
1779643468.4272084,16,ML-KEM-512,SPHINCS+-SHA2-128f-simple,24064,1222,0.45935500020277686,1,0.03311299997221795,0.6827989996054384,800,768,26368,0.0,0.0
1779643468.4344947,17,ML-KEM-512,SPHINCS+-SHA2-128f-simple,24064,1222,0.43603099993561045,1,0.029814999834343325,0.667864000206464,800,768,26368,0.0,0.0
1779643468.4416504,18,ML-KEM-512,SPHINCS+-SHA2-128f-simple,24064,1222,0.470369999675313,1,0.027912000405194703,0.6495799998447183,800,768,26368,9.999999999999787,0.0
1779643468.4484215,19,ML-KEM-512,SPHINCS+-SHA2-128f-simple,24064,1222,0.4734179997285537,1,0.029928999992989702,0.6298719999904279,800,768,26368,0.0,0.0
1779643468.4561195,20,ML-KEM-512,SPHINCS+-SHA2-128f-simple,24064,1222,0.511729999743693,1,0.025152000034722732,0.678377999975055,800,768,26368,0.0,0.0
1779643468.4568715,1,ML-KEM-768,ML-DSA-44,6711,1649,0.0301629997920827,1,0.026804000299307518,0.14100899988989113,1184,1088,26368,0.0,0.0
1779643468.4572322,2,ML-KEM-768,ML-DSA-44,6711,1649,0.028370000109134708,1,0.015163000171014573,0.10238799995931913,1184,1088,26368,0.0,0.0
1779643468.4576433,3,ML-KEM-768,ML-DSA-44,6711,1649,0.029413999982352834,1,0.017707000097288983,0.11528799996085581,1184,1088,26368,0.0,0.0
1779643468.4580243,4,ML-KEM-768,ML-DSA-44,6711,1649,0.02841099967554328,1,0.015169999642239418,0.10144499992748024,1184,1088,26368,0.0,0.0
1779643468.458517,5,ML-KEM-768,ML-DSA-44,6711,1649,0.028137999834143557,1,0.015172000075835967,0.10348500018153572,1184,1088,26368,0.0,0.0
1779643468.4588478,6,ML-KEM-768,ML-DSA-44,6711,1649,0.027690000024449546,1,0.014785000075789867,0.09730700003274251,1184,1088,26368,0.0,0.0
1779643468.4591808,7,ML-KEM-768,ML-DSA-44,6711,1649,0.027756000235967804,1,0.015002000054664677,0.09649399999034358,1184,1088,26368,0.0,0.0
1779643468.459556,8,ML-KEM-768,ML-DSA-44,6711,1649,0.030880999929649988,1,0.01733999988573487,0.12502199979280704,1184,1088,26368,0.0,0.0
1779643468.4600184,9,ML-KEM-768,ML-DSA-44,6711,1649,0.029737000204477226,1,0.018009000086749438,0.11862400015161256,1184,1088,26368,0.0,0.0
1779643468.4604049,10,ML-KEM-768,ML-DSA-44,6712,1650,0.028450000172597356,1,0.015357999927800847,0.10399899974800064,1184,1088,26368,0.0,0.0
1779643468.4607599,11,ML-KEM-768,ML-DSA-44,6712,1650,0.028098000257159583,1,0.014994000139267882,0.0977019999481854,1184,1088,26368,0.0,0.0
