ts_unix,alg_family,alg_name,alg_type,iteration,keygen_time_ms,sign_time_ms,verify_time_ms,sig_bytes,pk_bytes,verify_ok
1779465917.9842043,RSA,RSA-2048,classical,20,9.475672000007762,0.6870739998703357,0.03454199941188563,256,294,1
1779465918.018538,RSA,RSA-2048,classical,21,33.33138799916924,0.8449349998045363,0.05911899916100083,256,294,1
1779465918.0452237,RSA,RSA-2048,classical,22,25.859938999929,0.7214460001705447,0.032779000321170315,256,294,1
1779465918.0944,RSA,RSA-2048,classical,23,48.37553899960767,0.7145160006984952,0.03242699949623784,256,294,1
1779465918.1122952,RSA,RSA-2048,classical,24,17.13043600011588,0.7011260004219366,0.032668999665474985,256,294,1
1779465918.1238842,RSA,RSA-2048,classical,25,10.828350999872782,0.7051950005916297,0.03294500038464321,256,294,1
1779465918.2140288,RSA,RSA-2048,classical,26,89.40019399960875,0.6887730005473713,0.03176700010953937,256,294,1
1779465918.2378993,RSA,RSA-2048,classical,27,23.11991099941224,0.691502000336186,0.03491600000415929,256,294,1
1779465918.2649286,RSA,RSA-2048,classical,28,26.262675999532803,0.6929089995537652,0.030576000426663086,256,294,1
1779465918.2862976,RSA,RSA-2048,classical,29,20.642819999920903,0.6657399999312474,0.02906200006691506,256,294,1
1779465918.3085053,RSA,RSA-2048,classical,30,21.365012999922328,0.7580129995403695,0.034455000786692835,256,294,1
1779465918.3624976,RSA,RSA-2048,classical,31,53.08521599999949,0.8010579995243461,0.03886200011038454,256,294,1
1779465918.4237378,RSA,RSA-2048,classical,32,60.46940399937739,0.6898290002936847,0.033598999834794085,256,294,1
1779465918.4581125,RSA,RSA-2048,classical,33,33.6405329999252,0.6758950003131758,0.029068000003462657,256,294,1
1779465918.4708292,RSA,RSA-2048,classical,34,11.981428000581218,0.6870529996376717,0.02887499977077823,256,294,1
1779465918.4883866,RSA,RSA-2048,classical,35,16.848821999701613,0.6618730003538076,0.028478999411163386,256,294,1
1779465918.5017216,RSA,RSA-2048,classical,36,12.57846799944673,0.6838929994046339,0.04172300032223575,256,294,1
1779465918.514658,RSA,RSA-2048,classical,37,12.164275999566598,0.710913000148139,0.03332800042699091,256,294,1
1779465918.5895264,RSA,RSA-2048,classical,38,74.03369399980875,0.7670650002182811,0.03602400011004647,256,294,1
1779465918.6295068,RSA,RSA-2048,classical,39,39.18376100045862,0.7336700000450946,0.032775999898149166,256,294,1
1779465918.6417868,RSA,RSA-2048,classical,40,11.523641000167117,0.7056439999360009,0.03030600055353716,256,294,1
1779465918.6576843,RSA,RSA-2048,classical,41,15.024196000013035,0.7561490001535276,0.03384100000403123,256,294,1
1779465918.6798043,RSA,RSA-2048,classical,42,21.26617200065084,0.7743639998807339,0.03844399998342851,256,294,1
1779465918.747193,RSA,RSA-2048,classical,43,66.50972599982197,0.7916829999885522,0.03795100019488018,256,294,1
1779465918.7687378,RSA,RSA-2048,classical,44,20.631016999686835,0.8113969997793902,0.03727199964487227,256,294,1
1779465918.809293,RSA,RSA-2048,classical,45,39.65797599994403,0.7988269999259501,0.03849600034300238,256,294,1
1779465918.8216827,RSA,RSA-2048,classical,46,11.55972499964264,0.7601190000059432,0.03300099979242077,256,294,1
1779465918.8507066,RSA,RSA-2048,classical,47,28.087187999517482,0.8292430002256879,0.05516600049304543,256,294,1
1779465918.9138253,RSA,RSA-2048,classical,48,62.197436000133166,0.8097640002233675,0.03701299920066958,256,294,1
1779465918.953762,RSA,RSA-2048,classical,49,39.00897099993017,0.813440999991144,0.03808699966612039,256,294,1
1779465918.976664,RSA,RSA-2048,classical,50,22.00235399959638,0.789804000305594,0.0370640000255662,256,294,1
1779465919.0140483,RSA,RSA-2048,classical,51,36.39558099985152,0.8336149994647712,0.07550600003014551,256,294,1
1779465919.0244477,RSA,RSA-2048,classical,52,9.502550999968662,0.7816269999239012,0.04103599985683104,256,294,1
1779465919.0837934,RSA,RSA-2048,classical,53,58.47609299962642,0.7595659999424242,0.034560000131023116,256,294,1
1779465919.1425865,RSA,RSA-2048,classical,54,57.8706210008022,0.8021399999051937,0.040115000047080684,256,294,1
1779465919.2160318,RSA,RSA-2048,classical,55,72.59002600039821,0.7443900003636372,0.033618000088608824,256,294,1
1779465919.2334285,RSA,RSA-2048,classical,56,16.55110799947579,0.7358430002568639,0.036776999877474736,256,294,1
1779465919.2905672,RSA,RSA-2048,classical,57,56.29507800040301,0.7322829997065128,0.03303300036350265,256,294,1
1779465919.3060465,RSA,RSA-2048,classical,58,14.68868600022688,0.7120689997464069,0.03435000053286785,256,294,1
1779465919.324147,RSA,RSA-2048,classical,59,17.3084319994814,0.7074109998939093,0.03380700036359485,256,294,1
1779465919.353843,RSA,RSA-2048,classical,60,28.875047999463277,0.7418679997499567,0.03368400030012708,256,294,1
1779465919.458057,RSA,RSA-2048,classical,61,103.32799199932197,0.726068999938434,0.04136200004722923,256,294,1
1779465919.4872282,RSA,RSA-2048,classical,62,28.397437000421633,0.7005020006545237,0.030758999855606817,256,294,1
1779465919.502214,RSA,RSA-2048,classical,63,14.232915999855322,0.6973050003580283,0.03265800023655174,256,294,1
1779465919.5416145,RSA,RSA-2048,classical,64,38.594281000769115,0.749621999602823,0.03090999962296337,256,294,1
1779465919.5814557,RSA,RSA-2048,classical,65,39.07111099942995,0.7104689993866486,0.0330319999193307,256,294,1
1779465919.5899684,RSA,RSA-2048,classical,66,7.729373000074702,0.7047069993859623,0.033491999602119904,256,294,1
1779465919.6133955,RSA,RSA-2048,classical,67,22.608623999985866,0.7377439997071633,0.03655199998320313,256,294,1
1779465919.6736577,RSA,RSA-2048,classical,68,59.43089399988821,0.7523059994127834,0.03655199998320313,256,294,1
1779465919.6970243,RSA,RSA-2048,classical,69,22.577796999939892,0.7268050003403914,0.031016000320960302,256,294,1
1779465919.7403903,RSA,RSA-2048,classical,70,42.5811609993616,0.7309230004466372,0.030436000088229775,256,294,1
1779465919.7516809,RSA,RSA-2048,classical,71,10.501708999981929,0.733399999262474,0.033973999961744994,256,294,1
1779465919.7667444,RSA,RSA-2048,classical,72,14.272042999436962,0.7380380002359743,0.03441599983489141,256,294,1
1779465919.8311532,RSA,RSA-2048,classical,73,63.429579000512604,0.7845560003261198,0.033661000088613946,256,294,1
1779465919.8643055,RSA,RSA-2048,classical,74,32.32920199934597,0.7463699994332273,0.0326409999615862,256,294,1
1779465919.924315,RSA,RSA-2048,classical,75,59.158144000321045,0.7821829995009466,0.03400999958103057,256,294,1
1779465919.9431195,RSA,RSA-2048,classical,76,17.94723700004397,0.7909330006441451,0.03647599987743888,256,294,1
1779465920.0044534,RSA,RSA-2048,classical,77,60.45887700020103,0.7784329991409322,0.03764400025829673,256,294,1
1779465920.0251713,RSA,RSA-2048,classical,78,19.898235999789904,0.7302809999600868,0.03887599996232893,256,294,1
1779465920.0389817,RSA,RSA-2048,classical,79,13.040062999607471,0.7078830003592884,0.03157999981340254,256,294,1
1779465920.0578225,RSA,RSA-2048,classical,80,18.134438000743103,0.6570509995071916,0.0274519998129108,256,294,1
1779465920.0957427,RSA,RSA-2048,classical,81,36.98410600009083,0.7817229998181574,0.03553500027919654,256,294,1
1779465920.119757,RSA,RSA-2048,classical,82,23.09293400048773,0.8045399999900837,0.03742399985640077,256,294,1
1779465920.1348417,RSA,RSA-2048,classical,83,14.238990000194462,0.7420749998345855,0.03596700025809696,256,294,1
1779465920.1762667,RSA,RSA-2048,classical,84,40.62572899965744,0.7302710000658408,0.03176000063831452,256,294,1
1779465920.1924021,RSA,RSA-2048,classical,85,15.341225000156555,0.7389909997073119,0.030725999749847688,256,294,1
1779465920.224023,RSA,RSA-2048,classical,86,30.833935999908135,0.7303070005946211,0.033102000088547356,256,294,1
1779465920.3079047,RSA,RSA-2048,classical,87,82.99565600009373,0.7882420004534652,0.03609299983509118,256,294,1
1779465920.378758,RSA,RSA-2048,classical,88,70.01097100055631,0.7538190002378542,0.03660299989860505,256,294,1
1779465920.3945203,RSA,RSA-2048,classical,89,14.977197999542113,0.7249700001921155,0.031535999369225465,256,294,1
1779465920.4167979,RSA,RSA-2048,classical,90,21.4997860002768,0.724608999917109,0.030877000426698942,256,294,1
1779465920.42603,RSA,RSA-2048,classical,91,8.435132000158774,0.7112989997040131,0.0322599998980877,256,294,1
1779465920.4813232,RSA,RSA-2048,classical,92,54.54041499979212,0.6751579994670465,0.0314009994326625,256,294,1
1779465920.5040405,RSA,RSA-2048,classical,93,21.980495000207156,0.6742400000803173,0.029875000109313987,256,294,1
1779465920.5543602,RSA,RSA-2048,classical,94,49.54899799940904,0.7091580000633257,0.02943700019386597,256,294,1
1779465920.5960069,RSA,RSA-2048,classical,95,40.806500999678974,0.7436149999193731,0.033323000025120564,256,294,1
1779465920.6536503,RSA,RSA-2048,classical,96,56.656192000446026,0.8631919999970705,0.0410979992011562,256,294,1
1779465920.6700416,RSA,RSA-2048,classical,97,15.539001000433927,0.7654540004295995,0.035291000131110195,256,294,1
1779465920.7179186,RSA,RSA-2048,classical,98,46.994352000183426,0.7800069997756509,0.03381300030014245,256,294,1
1779465920.833612,RSA,RSA-2048,classical,99,114.72259799938911,0.8366700003534788,0.05184500059840502,256,294,1
1779465920.8538272,RSA,RSA-2048,classical,100,19.32835800016619,0.8000159996299772,0.035364000723348,256,294,1
1779465920.8584135,ECDSA,ECDSA-P256,classical,1,4.1277190002801945,0.206577999961155,0.10386600024503423,71,65,1
1779465920.8586218,ECDSA,ECDSA-P256,classical,2,0.02540500008763047,0.03958000070269918,0.07805200039001647,70,65,1
1779465920.8588033,ECDSA,ECDSA-P256,classical,3,0.04095700023754034,0.03919099981430918,0.07828100024198648,70,65,1
1779465920.858949,ECDSA,ECDSA-P256,classical,4,0.016447999769297894,0.03411899979255395,0.0757669995437027,71,65,1
1779465920.8590891,ECDSA,ECDSA-P256,classical,5,0.015609999536536634,0.03301800006738631,0.07495499994547572,71,65,1
