ts_unix,from,msg_id,alg,stanza_bytes,body_bytes,pk_b64_bytes,sig_b64_bytes,deserialize_time_ms,verify_time_ms,verify_ok,cpu_user_ms,cpu_sys_ms,mem_rss_kb
1779643433.4296532,emisor@localhost/Lk3_ZuTqqdjC,87416b722a65494caa670965ad4ea87e,ML-DSA-65,7405,34,2604,4412,0.0022790000002714805,0.06396600019797916,1,0.0,0.0,34788
1779643433.4918244,emisor@localhost/Lk3_ZuTqqdjC,2983858012d04e2da423a2436dc848af,ML-DSA-65,7405,34,2604,4412,0.0031530003070656676,0.081650000083755,1,0.0,0.0,34788
1779643433.5515432,emisor@localhost/Lk3_ZuTqqdjC,5fdec5d7aea44e40a28da22a44987ab7,ML-DSA-65,7405,34,2604,4412,0.00265099970420124,0.0716579997970257,1,0.0,0.0,34788
1779643433.613849,emisor@localhost/Lk3_ZuTqqdjC,4b7023655c0d439c9ba555129165c7ce,ML-DSA-65,7405,34,2604,4412,0.007279999863385456,0.18026999987341696,1,0.0,10.000000000000002,34788
1779643433.6748123,emisor@localhost/Lk3_ZuTqqdjC,73ee71ea42e740efbefaac4b47152c59,ML-DSA-65,7405,34,2604,4412,0.006836000011389842,0.18371699979979894,1,0.0,0.0,34788
1779643433.7348554,emisor@localhost/Lk3_ZuTqqdjC,8e13a20f73804ea2898a3c771047dd39,ML-DSA-65,7405,34,2604,4412,0.002122999831044581,0.06737699959558086,1,0.0,0.0,34788
1779643433.7972524,emisor@localhost/Lk3_ZuTqqdjC,f2adb8f44d68448a8516bc92eedc2f12,ML-DSA-65,7405,34,2604,4412,0.007715999799984274,0.15022600018710364,1,0.0,0.0,34788
1779643433.8681326,emisor@localhost/Lk3_ZuTqqdjC,61838785f38048c2984588b569f17efd,ML-DSA-65,7405,34,2604,4412,0.011916999937966466,0.5518500001926441,1,0.0,0.0,34788
1779643433.9365106,emisor@localhost/Lk3_ZuTqqdjC,9f6c332fa15d488697d933aa3058f958,ML-DSA-65,7405,34,2604,4412,0.004245999662089162,0.2274559997204051,1,0.0,0.0,34788
1779643433.998038,emisor@localhost/Lk3_ZuTqqdjC,841553785a904d06ab606f8172f71466,ML-DSA-65,7405,34,2604,4412,0.002590999883977929,0.08151600013661664,1,0.0,0.0,34788
1779643434.0573494,emisor@localhost/Lk3_ZuTqqdjC,7a4ddd0590bc4d948acba005cd7e2b2f,ML-DSA-65,7405,34,2604,4412,0.00609600010648137,0.17097299996748916,1,0.0,0.0,34788
1779643434.1165397,emisor@localhost/Lk3_ZuTqqdjC,4e269074d555407fa73379f818171dc0,ML-DSA-65,7405,34,2604,4412,0.002328999926248798,0.07841100023142644,1,0.0,0.0,34788
1779643434.1761847,emisor@localhost/Lk3_ZuTqqdjC,d8608576ba884e309dcb43f84b311d69,ML-DSA-65,7405,34,2604,4412,0.006082999789214227,0.1573340000504686,1,0.0,0.0,34788
1779643434.237671,emisor@localhost/Lk3_ZuTqqdjC,ac20ee10d5da4660b055a378b5ed9c06,ML-DSA-65,7405,34,2604,4412,0.0024869996195775457,0.07559999994555255,1,0.0,0.0,34788
1779643434.2993329,emisor@localhost/Lk3_ZuTqqdjC,f820c303dc75444bbbcd0cf12aa520b3,ML-DSA-65,7405,34,2604,4412,0.012105999758205144,0.4539860001386842,1,0.0,0.0,34788
1779643434.370476,emisor@localhost/Lk3_ZuTqqdjC,169c063fd9574e609a0ee90f90a0e1e3,ML-DSA-65,7405,34,2604,4412,0.013285000022733584,0.9996920002777188,1,0.0,0.0,34788
1779643434.43282,emisor@localhost/Lk3_ZuTqqdjC,7dd284e73f6740ae9477a009341c28ad,ML-DSA-65,7405,34,2604,4412,0.003169000137859257,0.10363799992774148,1,0.0,0.0,34788
1779643434.4911838,emisor@localhost/Lk3_ZuTqqdjC,1963a54029534c5488a93460f1288eef,ML-DSA-65,7405,34,2604,4412,0.002235000010841759,0.06690200007142266,1,0.0,0.0,34788
1779643434.5499158,emisor@localhost/Lk3_ZuTqqdjC,4ae6cca5c94546209854f352bc4b55ba,ML-DSA-65,7405,34,2604,4412,0.0032069997359940317,0.08635899985165452,1,0.0,0.0,34788
1779643434.612242,emisor@localhost/Lk3_ZuTqqdjC,ca1d30e61d1a421faeb46b24e509ab62,ML-DSA-65,7405,34,2604,4412,0.003512000148475636,0.11036200021408149,1,0.0,0.0,34788
1779643434.671145,emisor@localhost/Lk3_ZuTqqdjC,c43afcb4620b48e7ac5d982f46f48658,ML-DSA-65,7405,34,2604,4412,0.0035570001273299567,0.1266469998881803,1,0.0,0.0,34788
1779643434.730721,emisor@localhost/Lk3_ZuTqqdjC,6ccb3b205ef34b179ef1e4106795e470,ML-DSA-65,7405,34,2604,4412,0.002303999735886464,0.06585799974345719,1,0.0,0.0,34788
